day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;161600;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;1828.0
-1;161600;KELP;2014;22;;;;;2018;22;;;;;2016.0;103.0908203125
-1;161700;KELP;2016;7;2014;26;;;2018;26;;;;;2017.0;103.08984375
-1;161700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1830.0
-1;161800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1830.0
-1;161800;KELP;2014;21;;;;;2018;21;;;;;2016.0;102.7998046875
-1;161900;KELP;2015;23;;;;;2018;23;;;;;2016.5;101.9833984375
-1;161900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;1830.0
-1;162000;KELP;2015;28;;;;;2018;23;;;;;2016.5;101.21044921875
-1;162000;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;1830.0
-1;162100;RAINFOREST_RESIN;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;1830.0
-1;162100;KELP;2015;29;;;;;2018;25;;;;;2016.5;99.87255859375
-1;162200;RAINFOREST_RESIN;9995;20;;;;;10002;10;10005;20;;;9998.5;1830.0
-1;162200;KELP;2015;20;;;;;2019;20;;;;;2017.0;99.208984375
-1;162300;KELP;2016;5;2015;30;;;2019;30;;;;;2017.5;99.38525390625
-1;162300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1830.0
-1;162400;KELP;2015;24;;;;;2016;5;2019;24;;;2015.5;99.01611328125
-1;162400;RAINFOREST_RESIN;9996;2;9995;22;;;10000;5;10004;2;10005;22;9998.0;1830.0
-1;162500;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;1830.0
-1;162500;KELP;2015;24;;;;;2017;5;2019;24;;;2016.0;99.33251953125
-1;162600;RAINFOREST_RESIN;9995;21;;;;;10000;5;10002;3;10005;21;9997.5;1830.0
-1;162600;KELP;2015;21;;;;;2017;4;2019;21;;;2016.0;98.306640625
-1;162700;KELP;2016;24;;;;;2019;24;;;;;2017.5;97.310546875
-1;162700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1830.0
-1;162800;KELP;2016;29;;;;;2018;8;2019;29;;;2017.0;97.8154296875
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;1830.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1830.0
-1;162900;KELP;2016;23;;;;;2018;3;2019;23;;;2017.0;98.0478515625
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1834.0
-1;163000;KELP;2016;1;2015;29;;;2019;30;;;;;2017.5;98.1728515625
-1;163100;KELP;2015;28;;;;;2019;28;;;;;2017.0;98.58447265625
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;4;10002;7;10004;1;9997.0;1834.0
-1;163200;KELP;2015;21;;;;;2019;21;;;;;2017.0;98.8994140625
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;1842.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1844.0
-1;163300;KELP;2015;27;;;;;2018;27;;;;;2016.5;100.6982421875
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1844.0
-1;163400;KELP;2015;22;;;;;2018;22;;;;;2016.5;100.6845703125
-1;163500;KELP;2015;2;2014;28;;;2016;2;2018;30;;;2015.5;102.2333984375
-1;163500;RAINFOREST_RESIN;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;1844.0
-1;163600;KELP;2014;28;;;;;2017;1;2018;27;;;2015.5;103.51025390625
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1850.0
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1850.0
-1;163700;KELP;2014;26;;;;;2018;26;;;;;2016.0;102.5654296875
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1850.0
-1;163800;KELP;2015;1;2014;25;;;2018;26;;;;;2016.5;102.5234375
-1;163900;KELP;2015;24;;;;;2018;24;;;;;2016.5;101.83251953125
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1852.0
-1;164000;KELP;2015;39;;;;;2018;31;;;;;2016.5;102.216552734375
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;1854.0
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;1856.0
-1;164100;KELP;2015;26;;;;;2018;24;;;;;2016.5;101.948486328125
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1856.0
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;101.18408203125
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;101.452392578125
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;1856.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;98.651123046875
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;1856.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1856.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;99.138427734375
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;1856.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;99.309814453125
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;100.231689453125
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;1858.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;99.354736328125
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1858.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;1866.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;99.1552734375
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;1866.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;99.428955078125
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;99.8203125
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;1866.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;100.255126953125
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;1866.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1866.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;99.895751953125
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1866.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;100.18359375
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;99.810302734375
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;1866.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;99.641845703125
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1866.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;1868.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;99.740478515625
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;1868.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;99.6015625
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;99.4892578125
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;1868.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;98.58642578125
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1870.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;1870.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;100.0
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;1870.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;99.601318359375
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;99.0888671875
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1872.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;99.11376953125
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1872.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1872.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;99.15478515625
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1872.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;99.0703125
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;99.108642578125
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1872.0
-1;166800;KELP;2017;3;2016;28;;;2019;2;2020;26;;;2018.0;99.234375
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1872.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1872.0
-1;166900;KELP;2017;7;2016;26;;;2019;2;2020;24;;;2018.0;99.2705078125
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1872.0
-1;167000;KELP;2016;28;;;;;2017;5;2020;28;;;2016.5;99.204833984375
-1;167100;KELP;2016;28;;;;;2020;28;;;;;2018.0;99.10888671875
-1;167100;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;1872.0
-1;167200;KELP;2016;29;;;;;2019;1;2020;28;;;2017.5;99.374755859375
-1;167200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;9;10004;1;10005;28;9999.0;1892.0
-1;167300;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;1892.0
-1;167300;KELP;2016;28;;;;;2019;28;;;;;2017.5;99.450439453125
-1;167400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;1892.0
-1;167400;KELP;2016;27;;;;;2020;27;;;;;2018.0;99.08447265625
-1;167500;KELP;2016;23;;;;;2020;23;;;;;2018.0;99.006103515625
-1;167500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1892.0
-1;167600;KELP;2016;29;;;;;2018;1;2020;29;;;2017.0;98.984375
-1;167600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1892.0
-1;167700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;4;10004;2;10005;26;9997.0;1892.0
-1;167700;KELP;2016;28;;;;;2018;2;2020;28;;;2017.0;99.081787109375
-1;167800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1900.0
-1;167800;KELP;2019;1;2016;22;;;2020;22;;;;;2019.5;99.001220703125
-1;167900;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;99.33349609375
-1;167900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;1902.0
-1;168000;KELP;2016;29;;;;;2019;29;;;;;2017.5;99.926513671875
-1;168000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1904.0
-1;168100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;1912.0
-1;168100;KELP;2016;26;;;;;2020;26;;;;;2018.0;99.15283203125
-1;168200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1914.0
-1;168200;KELP;2017;25;;;;;2020;25;;;;;2018.5;98.27392578125
-1;168300;KELP;2016;29;;;;;2020;29;;;;;2018.0;98.7998046875
-1;168300;RAINFOREST_RESIN;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;1914.0
-1;168400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;1914.0
-1;168400;KELP;2017;25;;;;;2020;25;;;;;2018.5;98.481689453125
-1;168500;KELP;2017;25;;;;;2020;25;;;;;2018.5;98.453125
-1;168500;RAINFOREST_RESIN;10002;1;9998;3;9996;2;10004;2;10005;23;;;10003.0;1914.0
-1;168600;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;1916.0
-1;168600;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;97.671142578125
-1;168700;KELP;2017;25;;;;;2019;3;2020;25;;;2018.0;98.2392578125
-1;168700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1916.0
-1;168800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1916.0
-1;168800;KELP;2017;25;;;;;2019;7;2020;25;;;2018.0;98.013427734375
-1;168900;KELP;2017;20;;;;;2020;20;;;;;2018.5;98.45947265625
-1;168900;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1916.0
-1;169000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1916.0
-1;169000;KELP;2017;28;;;;;2019;3;2020;28;;;2018.0;98.45751953125
-1;169100;KELP;2017;27;;;;;2020;27;;;;;2018.5;98.498291015625
-1;169100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1916.0
-1;169200;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1916.0
-1;169200;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;98.389892578125
-1;169300;KELP;2017;33;;;;;2020;29;;;;;2018.5;97.84130859375
-1;169300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1916.0
-1;169400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1916.0
-1;169400;KELP;2017;23;;;;;2021;23;;;;;2019.0;97.071533203125
-1;169500;KELP;2019;1;2017;25;;;2021;25;;;;;2020.0;97.032958984375
-1;169500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1916.0
-1;169600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1916.0
-1;169600;KELP;2017;26;;;;;2021;26;;;;;2019.0;96.966552734375
-1;169700;KELP;2018;6;2017;30;;;2020;2;2021;28;;;2019.0;97.278564453125
-1;169700;RAINFOREST_RESIN;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;1916.0
-1;169800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1916.0
-1;169800;KELP;2017;32;;;;;2020;2;2021;30;;;2018.5;97.333984375
-1;169900;KELP;2017;29;;;;;2020;30;;;;;2018.5;97.906494140625
-1;169900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1916.0
-1;170000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1916.0
-1;170000;KELP;2017;26;;;;;2020;26;;;;;2018.5;98.0205078125
-1;170100;KELP;2017;32;;;;;2021;32;;;;;2019.0;97.162109375
-1;170100;RAINFOREST_RESIN;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;1916.0
-1;170200;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;1916.0
-1;170200;KELP;2017;21;;;;;2020;22;;;;;2018.5;97.579345703125
-1;170300;KELP;2018;23;;;;;2021;23;;;;;2019.5;95.576904296875
-1;170300;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;1916.0
-1;170400;RAINFOREST_RESIN;10002;11;9996;1;9995;30;10004;1;10005;30;;;10003.0;1916.0
-1;170400;KELP;2020;10;2018;31;;;2021;31;;;;;2020.5;95.535888671875
-1;170500;KELP;2018;39;;;;;2021;32;;;;;2019.5;96.181884765625
-1;170500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1938.0
-1;170600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1938.0
-1;170600;KELP;2018;24;;;;;2021;24;;;;;2019.5;96.522705078125
-1;170700;KELP;2018;29;;;;;2022;29;;;;;2020.0;95.207275390625
-1;170700;RAINFOREST_RESIN;9998;2;9996;1;9995;28;10004;1;10005;28;;;10001.0;1938.0
-1;170800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1938.0
-1;170800;KELP;2019;26;;;;;2022;26;;;;;2020.5;94.4228515625
-1;170900;KELP;2019;1;2018;28;;;2022;28;;;;;2020.5;94.87890625
-1;170900;RAINFOREST_RESIN;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;1938.0
-1;171000;KELP;2018;27;;;;;2019;3;2022;27;;;2018.5;94.740478515625
-1;171000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1938.0
-1;171100;RAINFOREST_RESIN;10002;3;9998;5;9996;2;10004;2;10005;28;;;10003.0;1938.0
-1;171100;KELP;2018;30;;;;;2020;1;2022;30;;;2019.0;95.15673828125
-1;171200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1944.0
-1;171200;KELP;2018;21;;;;;2021;21;;;;;2019.5;95.431884765625
-1;171300;KELP;2018;30;;;;;2021;25;;;;;2019.5;95.521240234375
-1;171300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1944.0
-1;171400;KELP;2018;30;;;;;2021;30;;;;;2019.5;95.931396484375
-1;171400;RAINFOREST_RESIN;10002;5;9996;1;9995;29;10004;1;10005;29;;;10003.0;1944.0
-1;171500;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;1954.0
-1;171500;KELP;2018;23;;;;;2021;23;;;;;2019.5;95.969482421875
-1;171600;RAINFOREST_RESIN;9996;2;9995;30;;;9998;11;10004;2;10005;30;9997.0;1956.0
-1;171600;KELP;2018;28;;;;;2020;8;2021;32;;;2019.0;96.434326171875
-1;171700;KELP;2017;23;;;;;2021;23;;;;;2019.0;96.810302734375
-1;171700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1978.0
-1;171800;KELP;2017;27;;;;;2020;27;;;;;2018.5;97.5546875
-1;171800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1978.0
-1;171900;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;1978.0
-1;171900;KELP;2017;26;;;;;2020;26;;;;;2018.5;97.599365234375
-1;172000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1981.0
-1;172000;KELP;2017;28;;;;;2020;28;;;;;2018.5;97.825439453125
-1;172100;KELP;2017;31;;;;;2020;25;;;;;2018.5;97.935546875
-1;172100;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1981.0
-1;172200;KELP;2017;26;;;;;2020;26;;;;;2018.5;98.151123046875
-1;172200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1983.0
-1;172300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1983.0
-1;172300;KELP;2017;22;;;;;2020;22;;;;;2018.5;97.54296875
-1;172400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1983.0
-1;172400;KELP;2017;23;;;;;2021;23;;;;;2019.0;97.120361328125
-1;172500;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;97.560546875
-1;172500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1983.0
-1;172600;KELP;2017;33;;;;;2020;29;;;;;2018.5;98.033447265625
-1;172600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1983.0
-1;172700;RAINFOREST_RESIN;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;1985.0
-1;172700;KELP;2017;29;;;;;2020;29;;;;;2018.5;97.984375
-1;172800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1991.0
-1;172800;KELP;2017;20;;;;;2020;20;;;;;2018.5;97.70068359375
-1;172900;KELP;2017;27;;;;;2019;1;2020;27;;;2018.0;97.647705078125
-1;172900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1991.0
-1;173000;KELP;2017;37;;;;;2020;31;;;;;2018.5;97.714599609375
-1;173000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1991.0
-1;173100;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1991.0
-1;173100;KELP;2017;21;;;;;2020;21;;;;;2018.5;97.49169921875
-1;173200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1991.0
-1;173200;KELP;2017;23;;;;;2018;1;2021;23;;;2017.5;96.927490234375
-1;173300;KELP;2017;25;;;;;2020;27;;;;;2018.5;97.94384765625
-1;173300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1991.0
-1;173400;KELP;2017;26;;;;;2020;26;;;;;2018.5;97.966796875
-1;173400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;9;10004;1;10005;25;9999.0;1991.0
-1;173500;RAINFOREST_RESIN;9996;1;9995;30;;;9998;3;10004;1;10005;30;9997.0;1995.0
-1;173500;KELP;2018;5;2017;31;;;2020;1;2021;30;;;2019.0;97.329345703125
-1;173600;RAINFOREST_RESIN;9998;7;9996;1;9995;28;10004;1;10005;28;;;10001.0;2001.0
-1;173600;KELP;2017;29;;;;;2021;29;;;;;2019.0;97.189208984375
-1;173700;KELP;2019;1;2017;27;;;2021;27;;;;;2020.0;97.141845703125
-1;173700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2001.0
-1;173800;KELP;2019;4;2017;29;;;2020;1;2021;28;;;2019.5;97.3740234375
-1;173800;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;2001.0
-1;173900;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;2001.0
-1;173900;KELP;2020;1;2017;28;;;2021;28;;;;;2020.5;96.94189453125
-1;174000;RAINFOREST_RESIN;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;2010.0
-1;174000;KELP;2017;25;;;;;2021;25;;;;;2019.0;97.181396484375
-1;174100;KELP;2017;30;;;;;2020;22;;;;;2018.5;98.3592529296875
-1;174100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2011.0
-1;174200;KELP;2017;25;;;;;2020;25;;;;;2018.5;98.6126708984375
-1;174200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2011.0
-1;174300;RAINFOREST_RESIN;9995;29;;;;;10002;2;10005;29;;;9998.5;2011.0
-1;174300;KELP;2017;29;;;;;2020;29;;;;;2018.5;98.5013427734375
-1;174400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2011.0
-1;174400;KELP;2017;29;;;;;2020;28;;;;;2018.5;98.460205078125
-1;174500;KELP;2017;23;;;;;2020;23;;;;;2018.5;98.419189453125
-1;174500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2011.0
-1;174600;KELP;2017;23;;;;;2020;23;;;;;2018.5;98.2252197265625
-1;174600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2011.0
-1;174700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2011.0
-1;174700;KELP;2017;29;;;;;2021;29;;;;;2019.0;98.0048828125
-1;174800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2011.0
-1;174800;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;98.2928466796875
-1;174900;KELP;2017;31;;;;;2020;31;;;;;2018.5;98.2340087890625
-1;174900;RAINFOREST_RESIN;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;2011.0
-1;175000;KELP;2017;27;;;;;2020;27;;;;;2018.5;98.2252197265625
-1;175000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2011.0
-1;175100;RAINFOREST_RESIN;9998;1;9996;2;9995;25;10004;2;10005;25;;;10001.0;2011.0
-1;175100;KELP;2017;27;;;;;2019;5;2020;27;;;2018.0;98.225341796875
-1;175200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2011.0
-1;175200;KELP;2017;36;;;;;2020;29;;;;;2018.5;98.237060546875
-1;175300;KELP;2017;22;;;;;2020;22;;;;;2018.5;98.340087890625
-1;175300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2011.0
-1;175400;KELP;2017;26;;;;;2020;26;;;;;2018.5;98.3326416015625
-1;175400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2011.0
-1;175500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2011.0
-1;175500;KELP;2017;29;;;;;2020;29;;;;;2018.5;98.333740234375
-1;175600;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2011.0
-1;175600;KELP;2017;26;;;;;2020;26;;;;;2018.5;98.46875
-1;175700;KELP;2017;24;;;;;2020;24;;;;;2018.5;98.303955078125
-1;175700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2011.0
-1;175800;KELP;2017;29;;;;;2020;29;;;;;2018.5;98.241943359375
-1;175800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2011.0
-1;175900;RAINFOREST_RESIN;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;2012.0
-1;175900;KELP;2017;31;;;;;2019;8;2021;31;;;2018.0;98.091064453125
-1;176000;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;2012.0
-1;176000;KELP;2017;29;;;;;2021;30;;;;;2019.0;98.0439453125
-1;176100;KELP;2018;2;2017;22;;;2021;22;;;;;2019.5;97.9324951171875
-1;176100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2015.0
-1;176200;KELP;2017;29;;;;;2021;29;;;;;2019.0;99.9296875
-1;176200;RAINFOREST_RESIN;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;2017.0
-1;176300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;2017.0
-1;176300;KELP;2018;23;;;;;2021;23;;;;;2019.5;98.35888671875
